"x","y","richness"
-157.839375,21.358875,9
-157.839375,21.361125,9
-157.839375,21.363375,9
-157.839375,21.365625,9
-157.839375,21.367875,9
-157.839375,21.370125,9
-157.839375,21.372375,9
-157.839375,21.374625,9
-157.839375,21.376875,9
-157.839375,21.379125,9
-157.839375,21.381375,9
-157.839375,21.383625,9
-157.839375,21.385875,9
-157.839375,21.388125,9
-157.839375,21.390375,9
-157.839375,21.392625,9
-157.839375,21.394875,9
-157.839375,21.397125,9
-157.839375,21.399375,9
-157.839375,21.401625,9
-157.839375,21.403875,9
-157.839375,21.406125,9
-157.839375,21.408375,9
-157.839375,21.410625,9
-157.839375,21.412875,9
-157.839375,21.415125,9
-157.839375,21.417375,9
-157.839375,21.419625,9
-157.839375,21.421875,9
-157.839375,21.424125,9
-157.839375,21.426375,9
-157.839375,21.428625,9
-157.839375,21.430875,9
-157.839375,21.433125,9
-157.839375,21.435375,9
-157.839375,21.437625,9
-157.839375,21.439875,9
-157.839375,21.442125,9
-157.839375,21.444375,9
-157.839375,21.446625,9
-157.839375,21.448875,9
-157.839375,21.451125,9
-157.839375,21.453375,9
-157.839375,21.455625,8
-157.839375,21.457875,5
-157.839375,21.460125,4
-157.839375,21.462375,4
-157.839375,21.509625,4
-157.839375,21.511875,4
-157.839375,21.514125,4
-157.839375,21.516375,4
-157.839375,21.518625,4
-157.839375,21.520875,4
-157.839375,21.523125,4
-157.839375,21.525375,9
-157.839375,21.527625,4
-157.839375,21.529875,4
-157.839375,21.532125,4
-157.839375,21.534375,3
-157.837125,21.282375,8
-157.837125,21.284625,8
-157.837125,21.286875,8
-157.837125,21.289125,8
-157.837125,21.291375,8
-157.837125,21.293625,8
-157.837125,21.295875,8
-157.837125,21.298125,9
-157.837125,21.300375,9
-157.837125,21.302625,9
-157.837125,21.304875,9
-157.837125,21.307125,9
-157.837125,21.309375,9
-157.837125,21.311625,9
-157.837125,21.313875,9
-157.837125,21.316125,9
-157.837125,21.318375,9
-157.837125,21.320625,9
-157.837125,21.322875,9
-157.837125,21.325125,9
-157.837125,21.327375,9
-157.837125,21.329625,9
-157.837125,21.331875,9
-157.837125,21.334125,9
-157.837125,21.336375,9
-157.837125,21.338625,9
-157.837125,21.340875,9
-157.837125,21.343125,9
-157.837125,21.345375,9
-157.837125,21.347625,9
-157.837125,21.349875,9
-157.837125,21.352125,9
-157.837125,21.354375,9
-157.837125,21.356625,9
-157.837125,21.358875,9
-157.837125,21.361125,9
-157.837125,21.363375,9
-157.837125,21.365625,9
-157.837125,21.367875,9
-157.837125,21.370125,9
-157.837125,21.372375,9
-157.837125,21.374625,9
-157.837125,21.376875,9
-157.837125,21.379125,9
-157.837125,21.381375,9
-157.837125,21.383625,9
-157.837125,21.385875,9
-157.837125,21.388125,9
-157.837125,21.390375,9
-157.837125,21.392625,9
-157.837125,21.394875,9
-157.837125,21.397125,9
-157.837125,21.399375,9
-157.837125,21.401625,9
-157.837125,21.403875,9
-157.837125,21.406125,9
-157.837125,21.408375,9
-157.837125,21.410625,9
-157.837125,21.412875,9
-157.837125,21.415125,9
-157.837125,21.417375,9
-157.837125,21.419625,9
-157.837125,21.421875,9
-157.837125,21.424125,9
-157.837125,21.426375,9
-157.837125,21.428625,9
-157.837125,21.430875,9
-157.837125,21.433125,9
-157.837125,21.435375,9
-157.837125,21.437625,9
-157.837125,21.439875,9
-157.837125,21.442125,9
-157.837125,21.444375,9
-157.837125,21.446625,9
-157.837125,21.448875,9
-157.837125,21.451125,9
-157.837125,21.453375,8
-157.837125,21.455625,7
-157.837125,21.457875,7
-157.837125,21.460125,4
-157.837125,21.509625,3
-157.837125,21.511875,4
-157.837125,21.514125,4
-157.837125,21.516375,4
-157.837125,21.518625,4
-157.837125,21.520875,4
-157.837125,21.523125,4
-157.837125,21.525375,4
-157.837125,21.527625,4
-157.837125,21.529875,4
-157.837125,21.532125,3
-157.834875,21.280125,8
-157.834875,21.282375,8
-157.834875,21.284625,8
-157.834875,21.286875,8
-157.834875,21.289125,8
-157.834875,21.291375,8
-157.834875,21.293625,8
-157.834875,21.295875,9
-157.834875,21.298125,9
-157.834875,21.300375,9
-157.834875,21.302625,9
-157.834875,21.304875,9
-157.834875,21.307125,9
-157.834875,21.309375,9
-157.834875,21.311625,9
-157.834875,21.313875,9
-157.834875,21.316125,9
-157.834875,21.318375,9
-157.834875,21.320625,9
-157.834875,21.322875,9
-157.834875,21.325125,9
-157.834875,21.327375,9
-157.834875,21.329625,9
-157.834875,21.331875,9
-157.834875,21.334125,9
-157.834875,21.336375,9
-157.834875,21.338625,9
-157.834875,21.340875,9
-157.834875,21.343125,9
-157.834875,21.345375,9
-157.834875,21.347625,9
-157.834875,21.349875,9
-157.834875,21.352125,9
-157.834875,21.354375,9
-157.834875,21.356625,9
-157.834875,21.358875,9
-157.834875,21.361125,9
-157.834875,21.363375,9
-157.834875,21.365625,9
-157.834875,21.367875,9
-157.834875,21.370125,9
-157.834875,21.372375,9
-157.834875,21.374625,9
-157.834875,21.376875,9
-157.834875,21.379125,9
-157.834875,21.381375,9
-157.834875,21.383625,9
-157.834875,21.385875,9
-157.834875,21.388125,9
-157.834875,21.390375,9
-157.834875,21.392625,9
-157.834875,21.394875,9
-157.834875,21.397125,9
-157.834875,21.399375,9
-157.834875,21.401625,9
-157.834875,21.403875,9
-157.834875,21.406125,9
-157.834875,21.408375,9
-157.834875,21.410625,9
-157.834875,21.412875,9
-157.834875,21.415125,9
-157.834875,21.417375,9
-157.834875,21.419625,9
-157.834875,21.421875,9
-157.834875,21.424125,9
-157.834875,21.426375,9
-157.834875,21.428625,9
-157.834875,21.430875,9
-157.834875,21.433125,9
-157.834875,21.435375,9
-157.834875,21.437625,9
-157.834875,21.439875,9
-157.834875,21.442125,9
-157.834875,21.444375,9
-157.834875,21.446625,9
-157.834875,21.448875,9
-157.834875,21.451125,8
-157.834875,21.453375,8
-157.834875,21.455625,8
-157.834875,21.457875,7
-157.834875,21.460125,4
-157.834875,21.520875,3
-157.834875,21.523125,3
-157.834875,21.525375,3
-157.834875,21.527625,3
-157.832625,21.277875,7
-157.832625,21.280125,8
-157.832625,21.282375,8
-157.832625,21.284625,8
-157.832625,21.286875,8
-157.832625,21.289125,8
-157.832625,21.291375,8
-157.832625,21.293625,8
-157.832625,21.295875,9
-157.832625,21.298125,9
-157.832625,21.300375,9
-157.832625,21.302625,9
-157.832625,21.304875,9
-157.832625,21.307125,9
-157.832625,21.309375,9
-157.832625,21.311625,9
-157.832625,21.313875,9
-157.832625,21.316125,9
-157.832625,21.318375,9
-157.832625,21.320625,9
-157.832625,21.322875,9
-157.832625,21.325125,9
-157.832625,21.327375,9
-157.832625,21.329625,9
-157.832625,21.331875,9
-157.832625,21.334125,9
-157.832625,21.336375,9
-157.832625,21.338625,9
-157.832625,21.340875,9
-157.832625,21.343125,9
-157.832625,21.345375,9
-157.832625,21.347625,9
-157.832625,21.349875,9
-157.832625,21.352125,9
-157.832625,21.354375,9
-157.832625,21.356625,9
-157.832625,21.358875,9
-157.832625,21.361125,9
-157.832625,21.363375,9
-157.832625,21.365625,9
-157.832625,21.367875,9
-157.832625,21.370125,9
-157.832625,21.372375,9
-157.832625,21.374625,9
-157.832625,21.376875,9
-157.832625,21.379125,9
-157.832625,21.381375,9
-157.832625,21.383625,9
-157.832625,21.385875,9
-157.832625,21.388125,9
-157.832625,21.390375,9
-157.832625,21.392625,9
-157.832625,21.394875,9
-157.832625,21.397125,9
-157.832625,21.399375,9
-157.832625,21.401625,9
-157.832625,21.403875,9
-157.832625,21.406125,9
-157.832625,21.408375,9
-157.832625,21.410625,9
-157.832625,21.412875,9
-157.832625,21.415125,9
-157.832625,21.417375,9
-157.832625,21.419625,9
-157.832625,21.421875,9
-157.832625,21.424125,9
-157.832625,21.426375,9
-157.832625,21.428625,9
-157.832625,21.430875,9
-157.832625,21.433125,9
-157.832625,21.435375,9
-157.832625,21.437625,9
-157.832625,21.439875,9
-157.832625,21.442125,9
-157.832625,21.444375,9
-157.832625,21.446625,9
-157.832625,21.448875,8
-157.832625,21.451125,8
-157.832625,21.453375,8
-157.832625,21.455625,8
-157.832625,21.457875,8
-157.832625,21.460125,7
-157.830375,21.277875,8
-157.830375,21.280125,8
-157.830375,21.282375,8
-157.830375,21.284625,8
-157.830375,21.286875,8
-157.830375,21.289125,8
-157.830375,21.291375,8
-157.830375,21.293625,9
-157.830375,21.295875,9
-157.830375,21.298125,9
-157.830375,21.300375,9
-157.830375,21.302625,9
-157.830375,21.304875,9
-157.830375,21.307125,9
-157.830375,21.309375,9
-157.830375,21.311625,9
-157.830375,21.313875,9
-157.830375,21.316125,9
-157.830375,21.318375,9
-157.830375,21.320625,9
-157.830375,21.322875,9
-157.830375,21.325125,9
-157.830375,21.327375,9
-157.830375,21.329625,9
-157.830375,21.331875,9
-157.830375,21.334125,9
-157.830375,21.336375,9
-157.830375,21.338625,9
-157.830375,21.340875,9
-157.830375,21.343125,9
-157.830375,21.345375,9
-157.830375,21.347625,9
-157.830375,21.349875,9
-157.830375,21.352125,9
-157.830375,21.354375,9
-157.830375,21.356625,9
-157.830375,21.358875,9
-157.830375,21.361125,9
-157.830375,21.363375,9
-157.830375,21.365625,9
-157.830375,21.367875,9
-157.830375,21.370125,9
-157.830375,21.372375,9
-157.830375,21.374625,9
-157.830375,21.376875,9
-157.830375,21.379125,9
-157.830375,21.381375,9
-157.830375,21.383625,9
-157.830375,21.385875,9
-157.830375,21.388125,9
-157.830375,21.390375,9
-157.830375,21.392625,9
-157.830375,21.394875,9
-157.830375,21.397125,9
-157.830375,21.399375,9
-157.830375,21.401625,9
-157.830375,21.403875,9
-157.830375,21.406125,9
-157.830375,21.408375,9
-157.830375,21.410625,9
-157.830375,21.412875,9
-157.830375,21.415125,9
-157.830375,21.417375,9
-157.830375,21.419625,9
-157.830375,21.421875,9
-157.830375,21.424125,9
-157.830375,21.426375,9
-157.830375,21.428625,9
-157.830375,21.430875,9
-157.830375,21.433125,9
-157.830375,21.435375,9
-157.830375,21.437625,9
-157.830375,21.439875,9
-157.830375,21.442125,9
-157.830375,21.444375,9
-157.830375,21.446625,8
-157.830375,21.448875,8
-157.830375,21.451125,8
-157.830375,21.453375,8
-157.830375,21.455625,8
-157.830375,21.457875,7
-157.830375,21.509625,2
-157.828125,21.271125,4
-157.828125,21.273375,4
-157.828125,21.275625,4
-157.828125,21.277875,8
-157.828125,21.280125,8
-157.828125,21.282375,8
-157.828125,21.284625,8
-157.828125,21.286875,8
-157.828125,21.289125,8
-157.828125,21.291375,8
-157.828125,21.293625,9
-157.828125,21.295875,9
-157.828125,21.298125,9
-157.828125,21.300375,9
-157.828125,21.302625,9
-157.828125,21.304875,9
-157.828125,21.307125,9
-157.828125,21.309375,9
-157.828125,21.311625,9
-157.828125,21.313875,9
-157.828125,21.316125,9
-157.828125,21.318375,9
-157.828125,21.320625,9
-157.828125,21.322875,9
-157.828125,21.325125,9
-157.828125,21.327375,9
-157.828125,21.329625,9
-157.828125,21.331875,9
-157.828125,21.334125,9
-157.828125,21.336375,9
-157.828125,21.338625,9
-157.828125,21.340875,9
-157.828125,21.343125,9
-157.828125,21.345375,9
-157.828125,21.347625,9
-157.828125,21.349875,9
-157.828125,21.352125,9
-157.828125,21.354375,9
-157.828125,21.356625,9
-157.828125,21.358875,9
-157.828125,21.361125,9
-157.828125,21.363375,9
-157.828125,21.365625,9
-157.828125,21.367875,9
-157.828125,21.370125,9
-157.828125,21.372375,9
-157.828125,21.374625,9
-157.828125,21.376875,9
-157.828125,21.379125,9
-157.828125,21.381375,9
-157.828125,21.383625,9
-157.828125,21.385875,9
-157.828125,21.388125,9
-157.828125,21.390375,9
-157.828125,21.392625,9
-157.828125,21.394875,9
-157.828125,21.397125,9
-157.828125,21.399375,9
-157.828125,21.401625,9
-157.828125,21.403875,9
-157.828125,21.406125,9
-157.828125,21.408375,9
-157.828125,21.410625,9
-157.828125,21.412875,9
-157.828125,21.415125,9
-157.828125,21.417375,9
-157.828125,21.419625,9
-157.828125,21.421875,9
-157.828125,21.424125,9
-157.828125,21.426375,9
-157.828125,21.428625,9
-157.828125,21.430875,9
-157.828125,21.433125,9
-157.828125,21.435375,9
-157.828125,21.437625,9
-157.828125,21.439875,9
-157.828125,21.442125,9
-157.828125,21.444375,8
-157.828125,21.446625,8
-157.828125,21.448875,8
-157.828125,21.451125,8
-157.828125,21.453375,8
-157.828125,21.455625,7
-157.828125,21.457875,4
-157.825875,21.262125,4
-157.825875,21.264375,4
-157.825875,21.266625,4
-157.825875,21.268875,4
-157.825875,21.271125,4
-157.825875,21.273375,4
-157.825875,21.275625,4
-157.825875,21.277875,8
-157.825875,21.280125,8
-157.825875,21.282375,8
-157.825875,21.284625,8
-157.825875,21.286875,8
-157.825875,21.289125,8
-157.825875,21.291375,9
-157.825875,21.293625,9
-157.825875,21.295875,9
-157.825875,21.298125,9
-157.825875,21.300375,9
-157.825875,21.302625,9
-157.825875,21.304875,9
-157.825875,21.307125,9
-157.825875,21.309375,9
-157.825875,21.311625,9
-157.825875,21.313875,9
-157.825875,21.316125,9
-157.825875,21.318375,9
-157.825875,21.320625,9
-157.825875,21.322875,9
-157.825875,21.325125,9
-157.825875,21.327375,9
-157.825875,21.329625,9
-157.825875,21.331875,9
-157.825875,21.334125,9
-157.825875,21.336375,9
-157.825875,21.338625,9
-157.825875,21.340875,9
-157.825875,21.343125,9
-157.825875,21.345375,9
-157.825875,21.347625,9
-157.825875,21.349875,9
-157.825875,21.352125,9
-157.825875,21.354375,9
-157.825875,21.356625,9
-157.825875,21.358875,9
-157.825875,21.361125,9
-157.825875,21.363375,9
-157.825875,21.365625,9
-157.825875,21.367875,9
-157.825875,21.370125,9
-157.825875,21.372375,9
-157.825875,21.374625,9
-157.825875,21.376875,9
-157.825875,21.379125,9
-157.825875,21.381375,9
-157.825875,21.383625,9
-157.825875,21.385875,9
-157.825875,21.388125,9
-157.825875,21.390375,9
-157.825875,21.392625,9
-157.825875,21.394875,9
-157.825875,21.397125,9
-157.825875,21.399375,9
-157.825875,21.401625,9
-157.825875,21.403875,9
-157.825875,21.406125,9
-157.825875,21.408375,9
-157.825875,21.410625,9
-157.825875,21.412875,9
-157.825875,21.415125,9
-157.825875,21.417375,9
-157.825875,21.419625,9
-157.825875,21.421875,9
-157.825875,21.424125,9
-157.825875,21.426375,9
-157.825875,21.428625,9
-157.825875,21.430875,9
-157.825875,21.433125,9
-157.825875,21.435375,9
-157.825875,21.437625,9
-157.825875,21.439875,9
-157.825875,21.442125,8
-157.825875,21.444375,8
-157.825875,21.446625,8
-157.825875,21.448875,8
-157.825875,21.451125,8
-157.825875,21.453375,8
-157.825875,21.455625,4
-157.823625,21.259875,4
-157.823625,21.262125,4
-157.823625,21.264375,4
-157.823625,21.266625,4
-157.823625,21.268875,4
-157.823625,21.271125,4
-157.823625,21.273375,7
-157.823625,21.275625,8
-157.823625,21.277875,8
-157.823625,21.280125,8
-157.823625,21.282375,8
-157.823625,21.284625,8
-157.823625,21.286875,8
-157.823625,21.289125,8
-157.823625,21.291375,9
-157.823625,21.293625,9
-157.823625,21.295875,9
-157.823625,21.298125,9
-157.823625,21.300375,9
-157.823625,21.302625,9
-157.823625,21.304875,9
-157.823625,21.307125,9
-157.823625,21.309375,9
-157.823625,21.311625,9
-157.823625,21.313875,9
-157.823625,21.316125,9
-157.823625,21.318375,9
-157.823625,21.320625,9
-157.823625,21.322875,9
-157.823625,21.325125,9
-157.823625,21.327375,9
-157.823625,21.329625,9
-157.823625,21.331875,9
-157.823625,21.334125,9
-157.823625,21.336375,9
-157.823625,21.338625,9
-157.823625,21.340875,9
-157.823625,21.343125,9
-157.823625,21.345375,9
-157.823625,21.347625,9
-157.823625,21.349875,9
-157.823625,21.352125,9
-157.823625,21.354375,9
-157.823625,21.356625,9
-157.823625,21.358875,9
-157.823625,21.361125,9
-157.823625,21.363375,9
-157.823625,21.365625,9
-157.823625,21.367875,9
-157.823625,21.370125,9
-157.823625,21.372375,9
-157.823625,21.374625,9
-157.823625,21.376875,9
-157.823625,21.379125,9
-157.823625,21.381375,9
-157.823625,21.383625,9
-157.823625,21.385875,9
-157.823625,21.388125,9
-157.823625,21.390375,9
-157.823625,21.392625,9
-157.823625,21.394875,9
-157.823625,21.397125,9
-157.823625,21.399375,9
-157.823625,21.401625,9
-157.823625,21.403875,9
-157.823625,21.406125,9
-157.823625,21.408375,9
-157.823625,21.410625,9
-157.823625,21.412875,9
-157.823625,21.415125,9
-157.823625,21.417375,9
-157.823625,21.419625,9
-157.823625,21.421875,9
-157.823625,21.424125,9
-157.823625,21.426375,9
-157.823625,21.428625,9
-157.823625,21.430875,9
-157.823625,21.433125,9
-157.823625,21.435375,9
-157.823625,21.437625,9
-157.823625,21.439875,8
-157.823625,21.442125,8
-157.823625,21.444375,8
-157.823625,21.446625,8
-157.823625,21.448875,8
-157.823625,21.451125,8
-157.823625,21.453375,7
-157.823625,21.455625,4
-157.821375,21.259875,4
-157.821375,21.262125,7
-157.821375,21.264375,7
-157.821375,21.266625,7
-157.821375,21.268875,8
-157.821375,21.271125,8
-157.821375,21.273375,8
-157.821375,21.275625,8
-157.821375,21.277875,8
-157.821375,21.280125,8
-157.821375,21.282375,8
-157.821375,21.284625,8
-157.821375,21.286875,8
-157.821375,21.289125,9
-157.821375,21.291375,9
-157.821375,21.293625,9
-157.821375,21.295875,9
-157.821375,21.298125,9
-157.821375,21.300375,9
-157.821375,21.302625,9
-157.821375,21.304875,9
-157.821375,21.307125,9
-157.821375,21.309375,9
-157.821375,21.311625,9
-157.821375,21.313875,9
-157.821375,21.316125,9
-157.821375,21.318375,9
-157.821375,21.320625,9
-157.821375,21.322875,9
-157.821375,21.325125,9
-157.821375,21.327375,9
-157.821375,21.329625,9
-157.821375,21.331875,9
-157.821375,21.334125,9
-157.821375,21.336375,9
-157.821375,21.338625,9
-157.821375,21.340875,9
-157.821375,21.343125,9
-157.821375,21.345375,9
-157.821375,21.347625,9
-157.821375,21.349875,9
-157.821375,21.352125,9
-157.821375,21.354375,9
-157.821375,21.356625,9
-157.821375,21.358875,9
-157.821375,21.361125,9
-157.821375,21.363375,9
-157.821375,21.365625,9
-157.821375,21.367875,9
-157.821375,21.370125,9
-157.821375,21.372375,9
-157.821375,21.374625,9
-157.821375,21.376875,9
-157.821375,21.379125,9
-157.821375,21.381375,9
-157.821375,21.383625,9
-157.821375,21.385875,9
-157.821375,21.388125,9
-157.821375,21.390375,9
-157.821375,21.392625,9
-157.821375,21.394875,9
-157.821375,21.397125,9
-157.821375,21.399375,9
-157.821375,21.401625,9
-157.821375,21.403875,9
-157.821375,21.406125,9
-157.821375,21.408375,9
-157.821375,21.410625,9
-157.821375,21.412875,9
-157.821375,21.415125,9
-157.821375,21.417375,9
-157.821375,21.419625,9
-157.821375,21.421875,9
-157.821375,21.424125,9
-157.821375,21.426375,9
-157.821375,21.428625,9
-157.821375,21.430875,9
-157.821375,21.433125,9
-157.821375,21.435375,9
-157.821375,21.437625,8
-157.821375,21.439875,8
-157.821375,21.442125,8
-157.821375,21.444375,8
-157.821375,21.446625,8
-157.821375,21.448875,8
-157.821375,21.451125,8
-157.821375,21.453375,4
-157.821375,21.455625,4
-157.819125,21.259875,8
-157.819125,21.262125,8
-157.819125,21.264375,8
-157.819125,21.266625,8
-157.819125,21.268875,8
-157.819125,21.271125,8
-157.819125,21.273375,8
-157.819125,21.275625,8
-157.819125,21.277875,8
-157.819125,21.280125,8
-157.819125,21.282375,8
-157.819125,21.284625,8
-157.819125,21.286875,8
-157.819125,21.289125,9
-157.819125,21.291375,9
-157.819125,21.293625,9
-157.819125,21.295875,9
-157.819125,21.298125,9
-157.819125,21.300375,9
-157.819125,21.302625,9
-157.819125,21.304875,9
-157.819125,21.307125,9
-157.819125,21.309375,9
-157.819125,21.311625,9
-157.819125,21.313875,9
-157.819125,21.316125,9
-157.819125,21.318375,9
-157.819125,21.320625,9
-157.819125,21.322875,9
-157.819125,21.325125,9
-157.819125,21.327375,9
-157.819125,21.329625,9
-157.819125,21.331875,9
-157.819125,21.334125,9
-157.819125,21.336375,9
-157.819125,21.338625,9
-157.819125,21.340875,9
-157.819125,21.343125,9
-157.819125,21.345375,9
-157.819125,21.347625,9
-157.819125,21.349875,9
-157.819125,21.352125,9
-157.819125,21.354375,9
-157.819125,21.356625,9
-157.819125,21.358875,9
-157.819125,21.361125,9
-157.819125,21.363375,9
-157.819125,21.365625,9
-157.819125,21.367875,9
-157.819125,21.370125,9
-157.819125,21.372375,9
-157.819125,21.374625,9
-157.819125,21.376875,9
