correctedspeciesname,catalognumber,n,dex,sin,%dex,%sin,island,correctedlocality,decimallatitudeUSE,decimallongitudeUSE,coordinateuncertaintyinMetersUSE
Auriculella ambusta,34089,9,,9,0,1,Oahu,Waianae Mts.; Lihue; 1st ravine W of Pohakea Gap,21.4301,-158.0917,
Auriculella ambusta,180883,3,,3,0,1,Oahu,"Waianae Mountains; Pohakea Pass (= Pualii); south side, on cut for new fire break trail. Additional soil in storage",21.430531,-158.091586,880
Auriculella ambusta,125951,9,9,,1,0,Oahu,Waianae Mountains; Pualii>Ekahanui; Loc. 6 = W420-6,21.432981,-158.083601,2898
Auriculella ambusta,176555,3,,3,0,1,Oahu,Waianae Mountains; Puumaialau Gulch; Loc. 3 = W424-2. SEE MAP for #135001-020,21.43307,-158.087513,50
Auriculella ambusta,176518,1,,1,0,1,Oahu,Waianae Mountains; Puumaialau Gulch; Loc. 2 = W424-1. SEE MAP for #135001-020,21.434915,-158.086912,100
Auriculella ambusta,"211767, 211810",11,0,11,0,1,Oahu,Waianae Mountains; Puumaialau Gulch; Loc. 8,21.436618,-158.089419,117
Auriculella ambusta,125964,1,,1,0,1,Oahu,Waianae Mountains; Pualii; Valley I>II; Gulch V; Loc. 10 = W420 A-1,21.43735364,-158.0889814,100
Auriculella ambusta,125946,10,5,5,0.5,0.5,Oahu,Waianae Mountains; Pualii>Ekahanui; Loc. 5 = W420-3,21.43762069,-158.0919526,100
Auriculella ambusta,125942,18,6,12,0.333333333,0.666666667,Oahu,Waianae Mountains; Pualii>Ekahanui; Loc. 4 = W410 F-8,21.43766438,-158.0929804,100
Auriculella ambusta,"113712, 113713, 113715",19,0,19,0,1,Oahu,Waianae Mountains; Central Lualualei; below Kaua; valley 6; above precipice,21.43796,-158.115076,2468
Auriculella ambusta,"113676, 113677, 113680",14,1,13,0.071428571,0.928571429,Oahu,Waianae Mountains; Central Lualualei; below Kaua; valleys 5; Loc. 6; above precipice,21.43796,-158.115076,2468
Auriculella ambusta,"113471, 113474",4,2,2,0.5,0.5,Oahu,Waianae District; Waianae Mountains; Central Lualualei; below Kaua; at the head of Valley 3; Loc. VII; below precipice,21.43796,-158.115076,2468
Auriculella ambusta,113597,1,,1,0,1,Oahu,Waianae Mountains; Central Lualualei; below Kaua; Loc. 4; valley 5; below the 1st percipice,21.43796,-158.115076,2468
Auriculella ambusta,"125909, 125911",37,13,24,0.351351351,0.648648649,Oahu,Waianae Mountains; Ekahanui; Valley I; Loc. 3 = W410 F-6,21.43820084,-158.0918776,100
Auriculella ambusta,125762,24,8,16,0.333333333,0.666666667,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 6 = W410 F-4,21.43824647,-158.0937838,100
Auriculella ambusta,125717,132,30,102,0.227272727,0.772727273,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 5 = W410 F-3a,21.43830258,-158.0930233,100
Auriculella ambusta,125855,30,5,25,0.166666667,0.833333333,Oahu,Waianae Mountains; Ekahanui; Valley I; Loc. 2 = W410 F-7,21.43834094,-158.0923552,100
Auriculella ambusta,125826,36,5,31,0.138888889,0.861111111,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 8 = W410 E-3,21.43865996,-158.095162,100
Auriculella ambusta,125663,14,1,13,0.071428571,0.928571429,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 4 = W410 F-3,21.43869627,-158.0929904,100
Auriculella ambusta,"210493, 210494",19,0,19,0,1,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. 20 & 21,21.438733,-158.091154,1506
Auriculella ambusta,210472,2,,2,0,1,Oahu,Waianae Mountains; East Ekahanui Gulch; Loc. 21,21.438733,-158.091154,1506
Auriculella ambusta,211420,1,,1,0,1,Oahu,Waianae Mountains; Ekahanui Gulch; at mouth; Loc. 1,21.443441,-158.081428,75
Auriculella ambusta,125803,16,4,12,0.25,0.75,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 7 = W410 E-4,21.43873441,-158.0938933,100
Auriculella ambusta,125968,10,3,7,0.3,0.7,Oahu,Waianae Mountains; Pualii>Ekahanui; Loc. 11 = W420-1,21.43906119,-158.089661,100
Auriculella ambusta,125831,10,2,8,0.2,0.8,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 9 = W410 E-2,21.43920309,-158.0942293,100
Auriculella ambusta,125640,10,2,8,0.2,0.8,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 3 = W410 E-5,21.43942192,-158.0929483,100
Auriculella ambusta,125619,27,7,20,0.259259259,0.740740741,Oahu,"Waianae Mountains; Ekahanui; Valley I>II; Loc. 1 [For map see 17-XII-33, Loc. 1 = W410 F-1]",21.43946501,-158.0915514,100
Auriculella ambusta,"125838, 125839",20,6,14,0.3,0.7,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 10 = W410 E-1,21.43979047,-158.0933338,100
Auriculella ambusta,"211561, 211562",23,5,18,0.217391304,0.782608696,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. #3,21.439784,-158.09286,75
Auriculella ambusta,211644,1,,1,0,1,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. #3,21.439784,-158.09286,75
Auriculella ambusta,177359,22,2,20,0.090909091,0.909090909,Oahu,"Waianae Mountains; South Ekahanui; South side, in small raviel; Loc. 5 = W410 F-1c",21.43982768,-158.0891873,100
Auriculella ambusta,211756,51,,51,0,1,Oahu,Waianae Mountains; Puumaialau>South Ekahunui; Loc. 7,21.437682,-158.090929,75
Auriculella ambusta,125605,22,,22,0,1,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 8 = W410 D-9,21.4399472,-158.0968124,100
Auriculella ambusta,177332,6,2,4,0.333333333,0.666666667,Oahu,"Waianae Mountains; South Ekahanui; South side, in small ravine below forks in ravine; Loc. 3 = W410 F-1b",21.44060728,-158.0888744,100
Auriculella ambusta,177352,3,,3,0,1,Oahu,"Waianae Mountains; South Ekahanui; South side, along trail; Loc. 4 = W410 F-1a",21.440651,-158.087836,50
Auriculella ambusta,"125536, 125537, 125538",102,28,74,0.274509804,0.725490196,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 6 = W410 D-7,21.440775,-158.097159,50
Auriculella ambusta,"125473, 125474, 125475",111,27,84,0.243243243,0.756756757,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 5 = W410 D-6,21.4409333,-158.0960434,100
Auriculella ambusta,"125422, 125423",64,5,59,0.078125,0.921875,Oahu,Waianae Mountains; Ekahanui; Valley II>III; Loc. 1 = W410 D-2,21.44132179,-158.0939088,100
Auriculella ambusta,211748,50,10,40,0.2,0.8,Oahu,Waianae Mountains; South Ekahanui Gulch; Loc. #5,21.439299,-158.088836,75
Auriculella ambusta,125428,26,1,25,0.038461538,0.961538462,Oahu,Waianae Mountains; Ekahanui; Valley II>III; Loc. 2 = W410 D-3,21.44136074,-158.0948278,100
Auriculella ambusta,125431,1,,1,0,1,Oahu,Waianae Mountains; Ekahanui; Valley II>III; Loc. 3 = W410 D-4,21.44148007,-158.0961616,100
Auriculella ambusta,210427,4,,4,0,1,Oahu,Waianae Mountains; Puu Kaua; Loc. 17,21.44151667,-158.0977833,
Auriculella ambusta,"125433, 125434",13,5,8,0.384615385,0.615384615,Oahu,Waianae Mountains; Ekahanui; Valley II>III; Loc. 4 = W410 D-5,21.44153741,-158.0973966,100
Auriculella ambusta,123297,11,1,10,0.090909091,0.909090909,Oahu,"Waianae Mountains; East Kahanui; Valley V; Loc. W410-3 = ""Loc. #6 =W410A-3a""",21.441788,-158.091532,998
Auriculella ambusta,"125231, 125232",15,0,15,0,1,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 1 = W410 C-8,21.44197632,-158.094108,100
Auriculella ambusta,"125282, 125283",53,4,49,0.075471698,0.924528302,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 3 = W410 C-6,21.44209805,-158.0960633,100
Auriculella ambusta,37228,10,,10,0,1,Oahu,"Waianae Mts.; Lihue, back of; 2nd valley N of gap; above first cliff",21.4422972,-158.0858833,
Auriculella ambusta,"125338, 125339",27,4,23,0.148148148,0.851851852,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 4 = W410 C-5,21.44233651,-158.0968546,100
Auriculella ambusta,125375,10,4,6,0.4,0.6,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 5 = W410 C-4,21.44233833,-158.0978889,100
Auriculella ambusta,211753,60,,60,0,1,Oahu,Waianae Mountains; Puumaialau>South Ekahunui; Loc. 6,21.438747,-158.089667,50
Auriculella ambusta,125401,28,9,19,0.321428571,0.678571429,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 6 = W410 C-3,21.4432766,-158.0972548,100
Auriculella ambusta,165305,2,,2,0,1,Oahu,Waianae Mountains; Central Ekahanui; along contour Trail; Loc. 1 = W410B-9; Welch 1938 Loc. W410B-8,21.44369542,-158.089698,100
Auriculella ambusta,125414,3,,3,0,1,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 8 = W410 C-1,21.44371119,-158.0943157,100
Auriculella ambusta,125412,6,,6,0,1,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 7 = W410 C-2,21.44377136,-158.0960309,100
Auriculella ambusta,177313,5,,5,0,1,Oahu,Waianae Mountains; Central Ekahanui; South slope; Loc. 2 = W410 B-8,21.44401777,-158.0904898,100
Auriculella ambusta,177571,3,,3,0,1,Oahu,Waianae Mountains; Ekahanui; several hundred yards along trail mauka of Loc. 1 to where trail turns and crosses stream bed; South slope; Loc. 2 = W410 B-8,21.44401777,-158.0904898,100
Auriculella ambusta,125122,33,,33,0,1,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 1 = W410B-6,21.44415942,-158.0949649,100
Auriculella ambusta,125156,13,1,12,0.076923077,0.923076923,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 3 = W410B-5,21.44456728,-158.096359,100
Auriculella ambusta,"183935, 183936",43,5,38,0.11627907,0.88372093,Oahu,Waianae Mountains; Ekahanui; Waianae Contour Trail; a few hundred yards North of 8-1/2 mile post.,21.444604,-158.088581,4731
Auriculella ambusta,125129,5,,5,0,1,Oahu,"Waianae Mountains; Ekahanui; Valley IV; Loc. 2, gulch II = W410B-3",21.4451844,-158.0954069,100
Auriculella ambusta,125175,9,,9,0,1,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 4 = W410B-4,21.44528075,-158.0966692,100
Auriculella ambusta,165353,1,,1,0,1,Oahu,Waianae Mountains; Central Ekahanui; cte. {? - See catalog}; Loc. 14 = W410B-12,21.4453323,-158.0945581,100
Auriculella ambusta,"211676, 211721",21,0,21,0,1,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. #4,21.439107,-158.095312,75
Auriculella ambusta,125199,1,,1,0,1,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 7 = W410 B-1,21.4457674,-158.0928876,100
Auriculella ambusta,125197,9,,9,0,1,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 6 = W410 B-2,21.44596838,-158.0944186,100
Auriculella ambusta,133634,12,6,6,0.5,0.5,Oahu,"Waianae Mountains; Huliwai, south side, North slope of side ridge, opposite upper forks",21.446202,-158.068926,3148
Auriculella ambusta,177636,3,,3,0,1,Oahu,"Waianae Mountains; North Ekahanui; Tree Planters' Trail, south fork; Loc. 13 = W410 A-6",21.44629734,-158.0964906,100
Auriculella ambusta,"125192, 125193",17,0,17,0,1,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 5 = W410A-3,21.44652227,-158.0957072,100
Auriculella ambusta,177606,5,,5,0,1,Oahu,"Waianae Mountains; Ekahanui; South fork at head of valley, along branch of tree planter's trail leading to backbone; Loc. 12 = W410 A-5",21.44683718,-158.0963142,100
Auriculella ambusta,177302,4,,4,0,1,Oahu,"Waianae Mountains; North Ekahanui; South side, below forks of stream; Loc. 1 = W410 A-1",21.44716,-158.093203,50
Auriculella ambusta,"125110, 125111",15,2,13,0.133333333,0.866666667,Oahu,Waianae Mountains; Ekahanui; Loc. 7 = W410A-2,21.44844172,-158.0942588,100
Auriculella ambusta,"123338, 123339",120,28,92,0.233333333,0.766666667,Oahu,Waianae Mountains; East Kahanui Gulch; Valley IIF; Loc. W410-6,21.448452,-158.094785,312
Auriculella ambusta,123292,6,,6,0,1,Oahu,"Waianae Mountains; East Kahanui Gulch; Valley V>VI; Loc. W410-2 = ""Loc. #3 Up spur to main ridge at Gap""",21.448452,-158.094785,312
Auriculella ambusta,123347,7,,7,0,1,Oahu,Waianae Mountains; East Kahanui Gulch; Valley II>III; Loc. W410-5 = Loc. 9 = W410D-5a,21.448452,-158.094785,312
Auriculella ambusta,"113964, 113965, 113966, 113967",26,6,20,0.230769231,0.769230769,Oahu,Waianae Mountains; Lualualei; Central Lualualei; below Kanehoa; Loc. 12,21.449656,-158.108907,1335
Auriculella ambusta,"116304, 116305, 116306",35,5,30,0.142857143,0.857142857,Oahu,"Waianae Mountains; Central Lualualei; below Kanehoa; Valley 9, Loc. 32",21.449656,-158.108907,1335
Auriculella ambusta,"183546, 183547",7,0,7,0,1,Oahu,Waianae Mountains; Lualualei; below Kanehoa,21.449656,-158.108907,1335
Auriculella ambusta,113503,5,,5,0,1,Oahu,Waianae District; Waianae Mountains; Central section Lualualei; below Kanehoa; Valley 4; Loc. VIII,21.449656,-158.108907,1335
Auriculella ambusta,113870,1,,1,0,1,Oahu,"Waianae Mountains; Lualualei, Central section; below Kanehoa; Loc. 7",21.449656,-158.108907,1335
Auriculella ambusta,113890,6,,6,0,1,Oahu,"Waianae Mountains; Lualualei, Central section; below Kanehoa; Loc. 8",21.449656,-158.108907,1335
Auriculella ambusta,113912,4,1,3,0.25,0.75,Oahu,Waianae Mountains; Lualualei; below Kanehoa; Loc. 9,21.449656,-158.108907,1335
Auriculella ambusta,116156,1,,1,0,1,Oahu,"Waianae Mountains; Central Lualualei; below Kanehoa; Loc. 36; Valley 11, below 11a.",21.449656,-158.108907,1335
Auriculella ambusta,116379,3,,3,0,1,Oahu,"Waianae Mountains; Central Lualualei; below Kanehoa; Valley 8>7, Loc. 30",21.449656,-158.108907,1335
Auriculella ambusta,"125037, 125038",28,11,17,0.392857143,0.607142857,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 1 = W410-1 (1),21.44993,-158.090673,100
Auriculella ambusta,"116122, 116123, 116124",22,0,22,0,1,Oahu,Waianae Mountains; Central Lualualei; below Kanehoa; Loc. 37a,21.45,-158.086647,1069
Auriculella ambusta,116080,3,1,2,0.333333333,0.666666667,Oahu,Waianae Mountains; Central Lualualei; below Kanehoa; Loc. 37; Valley 12 and from the top of the bank of Valley 13.,21.45,-158.086647,1069
Auriculella ambusta,"125074, 125075",48,9,39,0.1875,0.8125,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 2 = W400B-4,21.45013161,-158.0905759,100
Auriculella ambusta,126507,40,16,24,0.4,0.6,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 B-3,21.45018471,-158.0898142,100
Auriculella ambusta,126098,51,11,40,0.215686275,0.784313725,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 B-5,21.45036785,-158.0918747,100
Auriculella ambusta,125094,19,11,8,0.578947368,0.421052632,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 3 = W410-2,21.450501,-158.092795,100
Auriculella ambusta,165343,4,,4,0,1,Oahu,Waianae Mountains; North Ekahanui; ete {? -See catalog}; Loc. 11 = W410A-12,21.4507431,-158.0952048,100
Auriculella ambusta,126533,26,9,17,0.346153846,0.653846154,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 B-2,21.45084261,-158.0897353,100
Auriculella ambusta,125099,17,5,12,0.294117647,0.705882353,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 4 = W410-3,21.451334,-158.093736,100
Auriculella ambusta,37115,37,1,36,0.027027027,0.972972973,Oahu,Waianae Mts.; Kanehoa; middle of sub-valley,21.451355,-158.087329,
Auriculella ambusta,126112,35,3,32,0.085714286,0.914285714,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 B-6,21.45138804,-158.0919904,100
Auriculella ambusta,"125102, 125103",9,4,5,0.444444444,0.555555556,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 5 = W410-4,21.451463,-158.09482,100
Auriculella ambusta,126603,7,1,6,0.142857143,0.857142857,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 1 = W410-4,21.451463,-158.09482,100
Auriculella ambusta,126543,24,8,16,0.333333333,0.666666667,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 B-1,21.45151137,-158.089883,100
Auriculella ambusta,126281,39,14,25,0.358974359,0.641025641,Oahu,Waianae Mountains; Huliwai; Loc. 7 = W400 A-10,21.45151958,-158.0946533,100
Auriculella ambusta,161452,1,,1,0,1,Oahu,Waianae Mountains; Lualualei Valley; head of valley below Puu Kanehoa,21.451541,-158.102631,736
Auriculella ambusta,"116562, 116563",5,1,4,0.2,0.8,Oahu,Waianae Mountains; Central Lualualei; Valley 17; Loc. 52,21.451651,-158.095212,1116
Auriculella ambusta,116500,1,,1,0,1,Oahu,Waianae Mountains; Central Lualualei; Valley 17; Loc. 50,21.451651,-158.095212,1116
Auriculella ambusta,126240,33,15,18,0.454545455,0.545454545,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-9,21.45173158,-158.0937225,100
Auriculella ambusta,126360,2,2,0,1,0,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 A-9,21.45173158,-158.0937225,100
Auriculella ambusta,165416,2,1,1,0.5,0.5,Oahu,Waianae Mountains; C. Huliwai; south slope; o)l South>Central Huliwai; Loc. 2 = W400B-8 {?},21.45179768,-158.0881413,100
Auriculella ambusta,126409,12,3,9,0.25,0.75,Oahu,Waianae Mountains; Huliwai; Loc. 4 = W400 A-11,21.4519706,-158.0946416,100
Auriculella ambusta,126176,36,10,26,0.277777778,0.722222222,Oahu,Waianae Mountains; Huliwai; Loc. 4 = W400 A-6,21.45201892,-158.0927205,100
Auriculella ambusta,"133658, 133659",58,26,32,0.448275862,0.551724138,Oahu,Waianae Mountains; Huliwai Gulch,21.452031,-158.091968,131
Auriculella ambusta,133690,380,42,338,0.110526316,0.889473684,Oahu,Waianae Mountains; Ekahanui Valley 5 = Kanehoa center fork,21.452034,-158.092527,2816
Auriculella ambusta,126145,49,15,34,0.306122449,0.693877551,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 A-3,21.45217823,-158.0920013,100
Auriculella ambusta,126392,16,3,13,0.1875,0.8125,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 A-8,21.45220006,-158.0934457,100
Auriculella ambusta,126606,11,4,7,0.363636364,0.636363636,Oahu,Waianae Mountains; Huliwai>Lualualei; Loc. 2 = W400 A-16,21.45236333,-158.0956603,100
Auriculella ambusta,126402,20,6,14,0.3,0.7,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 A-7,21.45246549,-158.0938326,100
Auriculella ambusta,132904,10,6,4,0.6,0.4,Oahu,Waianae Mountains; Lualualei; First stream west of Kanekoa Peak,21.452569,-158.100062,1515
Auriculella ambusta,126429,37,17,20,0.459459459,0.540540541,Oahu,Waianae Mountains; Huliwai; Loc. 5 = W400 A-12,21.45270294,-158.0946591,100
Auriculella ambusta,132484,1,0,1,0,1,Oahu,Waianae Mountains; Huliwai Gulch; Loc. 1 = W400C-1,21.452741,-158.090584,638
Auriculella ambusta,126553,16,7,9,0.4375,0.5625,Oahu,Waianae Mountains; Huliwai; Loc. 5 = W400 A-1,21.45298524,-158.0904542,100
Auriculella ambusta,194398,2,,2,0,1,Oahu,Waianae Mountains; Lulalualei; ravine under Puukanehoa; Lot. 1221,21.453098,-158.099772,2443
Auriculella ambusta,126468,30,23,7,0.766666667,0.233333333,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-13,21.45317037,-158.0943876,100
Auriculella ambusta,126487,2,1,1,0.5,0.5,Oahu,Waianae Mountains; Huliwai; Loc. 7 = W400 A-15,21.45326804,-158.0950673,100
Auriculella ambusta,123283,103,24,79,0.233009709,0.766990291,Oahu,"Waianae Mountains; Huliwai Gulch; Valley III>II; Loc. 400-6 = W400A-13a; ""Loc. #5. Spur leading into middle of gulch on Puukaua side of South Popouwela ridge""",21.45338,-158.092086,445
Auriculella ambusta,126635,44,7,37,0.159090909,0.840909091,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400-13,21.453457,-158.09453,50
Auriculella ambusta,126492,19,5,14,0.263157895,0.736842105,Oahu,Waianae Mountains; Huliwai; Loc. 8 = W400 A-13a,21.453594,-158.090464,1986
Auriculella ambusta,126547,7,2,5,0.285714286,0.714285714,Oahu,Waianae Mountains; Huliwai; Loc. 4 = W400 B-1a,21.453594,-158.090464,1789
Auriculella ambusta,177679,3,2,1,0.666666667,0.333333333,Oahu,Waianae Mountains; C. Huliwai; south slope = cat. No. 165405-06; Loc. 1,21.453594,-158.090464,3186
Auriculella ambusta,165411,1,0,1,0,1,Oahu,Waianae Mountains; C. Huliwai; south slope of South>Central Huliwai; Loc. 3 = W400A-1a,21.45369175,-158.0886097,100
Auriculella ambusta,126497,20,7,13,0.35,0.65,Oahu,Waianae Mountains; Huliwai; Loc. 9 = W400 A-14,21.45369191,-158.0944925,100
Auriculella ambusta,126557,4,3,1,0.75,0.25,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-2,21.45375204,-158.0912978,100
Auriculella ambusta,37064,9,,9,0,1,Oahu,Waianae Mts.; Kanehoa; 2nd valley E of peak,21.4539861,-158.0895806,
Auriculella ambusta,114781,3,,3,0,1,Oahu,"Waianae Mountains; Kanehoa, Central Ridge of; between forks of Huliwai Gulch; Loc. 7",21.4539917,-158.0955278,
Auriculella ambusta,165413,2,1,1,0.5,0.5,Oahu,Waianae Mountains; C. Huliwai; north slope 20+r {? - See catalog} from Loc. 3; Loc. 4 = W400A-1b,21.45407198,-158.0888105,100
Auriculella ambusta,126563,39,13,26,0.333333333,0.666666667,Oahu,Waianae Mountains; Huliwai; Loc. 7 = W400-14,21.454461,-158.092344,100
Auriculella ambusta,126663,12,3,9,0.25,0.75,Oahu,Waianae Mountains; Huliwai>Waieli; Loc. 4 = W400-11,21.45454947,-158.0922529,100
Auriculella ambusta,126587,23,7,16,0.304347826,0.695652174,Oahu,Waianae Mountains; Huliwai; Loc. 8 = W400-9,21.45479799,-158.0954072,100
Auriculella ambusta,190898,3,1,2,0.333333333,0.666666667,Oahu,Waianae Mountains; North Huliwai>Kaluaa (Ridge to Kanehoa); Loc. 5. SEE MAP,21.454956,-158.095203,100
Auriculella ambusta,126596,7,3,4,0.428571429,0.571428571,Oahu,Waianae Mountains; Huliwai>Wailele; Loc. 10 = W400-7,21.45550207,-158.0946581,100
Auriculella ambusta,126594,6,2,4,0.333333333,0.666666667,Oahu,Waianae Mountains; Huliwai>Wailele; Loc. 9 = W400-8a,21.455831,-158.094412,2593
Auriculella ambusta,123252,74,25,49,0.337837838,0.662162162,Oahu,"Waianae Mountains; Popouwela>Huliwai; Loc. = W400-4a; ""Spur on makai side""",21.456016,-158.089613,73
Auriculella ambusta,126600,8,2,6,0.25,0.75,Oahu,Waianae Mountains; Huliwai>Wailele; Loc. 11 = W400-5,21.45606572,-158.0934708,100
Auriculella ambusta,126713,8,,8,0,1,Oahu,Waianae Mountains; Huliwai>Waikele; Loc. 7 = W400-5,21.45606572,-158.0934708,100
Auriculella ambusta,190885,5,1,4,0.2,0.8,Oahu,Waianae Mountains; North Huliwai>Kaluaa (Ridge to Kanehoa); Loc. 4. SEE MAP,21.45614,-158.093288,100
Auriculella ambusta,190788,11,3,8,0.272727273,0.727272727,Oahu,Waianae Mountains; Manuwaielelu. SEE MAP,21.456225,-158.080526,100
Auriculella ambusta,"183748, 183749",24,9,15,0.375,0.625,Oahu,Waianae Mountains; Kaluaa>Huliwai; Loc. 2. SEE MAP,21.456301,-158.092919,350
Auriculella ambusta,126672,40,14,26,0.35,0.65,Oahu,Waianae Mountains; Huliwai>Waieli; Loc. 5 = W400-12,21.45631,-158.093897,3295
Auriculella ambusta,190872,2,0,2,0,1,Oahu,Waianae Mountains; Manuwaielelu (Ridge to Kanehoa); Loc. 1. SEE MAP,21.456456,-158.078136,100
Auriculella ambusta,190801,3,0,3,0,1,Oahu,Waianae Mountains; Huliwai>Kaluaa; fork of ridge and beyond. SEE MAP,21.456577,-158.090408,100
